id,prompt,sample_idx,pred,method,end_kind,ntok
test-0506,C2,0,45.0,final_answer,clean_final,584
test-0506,C2,1,10.0,final_answer,clean_final,832
test-0506,C2,2,31.0,final_answer,clean_final,848
test-0507,C2,0,12.0,final_answer,clean_final,535
test-0507,C2,1,12.0,final_answer,clean_final,552
test-0507,C2,2,12.0,final_answer,clean_final,501
test-0508,C2,0,46.0,final_answer,clean_final,703
test-0508,C2,1,46.0,final_answer,clean_final,539
test-0508,C2,2,19.0,final_answer,clean_final,715
test-0510,C2,0,252.0,final_answer,clean_final,480
test-0510,C2,1,240.0,final_answer,clean_final,813
test-0510,C2,2,1.0,final_answer,clean_final,746
test-0511,C2,0,6.0,final_answer,clean_final,1050
test-0511,C2,1,13.0,final_answer,clean_final,644
test-0511,C2,2,8.0,final_answer,clean_final,582
test-0512,C2,0,999.0,final_answer,clean_final,1281
test-0512,C2,1,999.0,final_answer,clean_final,1272
test-0512,C2,2,31.0,final_answer,clean_final,1225
test-0513,C2,0,139.0,final_answer,clean_final,143
test-0513,C2,1,270.0,final_answer,clean_final,292
test-0513,C2,2,256.0,final_answer,clean_final,366
test-0514,C2,0,14.0,final_answer,clean_final,538
test-0514,C2,1,9.0,final_answer,clean_final,655
test-0514,C2,2,9.0,final_answer,clean_final,519
test-0516,C2,0,25.0,final_answer,clean_final,246
test-0516,C2,1,25.0,final_answer,clean_final,264
test-0516,C2,2,0.0,final_answer,clean_final,495
test-0518,C2,0,186.0,final_answer,clean_final,783
test-0518,C2,1,126.0,final_answer,clean_final,581
test-0518,C2,2,126.0,final_answer,clean_final,1099
test-0520,C2,0,25.0,final_answer,clean_final,330
test-0520,C2,1,100.0,final_answer,clean_final,191
test-0520,C2,2,150.0,final_answer,clean_final,277
test-0523,C2,0,3.0,final_answer,clean_final,426
test-0523,C2,1,3.0,final_answer,clean_final,532
test-0523,C2,2,2.0,last_number,ends_digit,308
test-0525,C2,0,456.0,final_answer,clean_final,1051
test-0525,C2,1,324.0,final_answer,clean_final,490
test-0525,C2,2,18.0,final_answer,clean_final,596
test-0528,C2,0,294.0,final_answer,clean_final,916
test-0528,C2,1,8.0,final_answer,clean_final,825
test-0528,C2,2,8.0,final_answer,clean_final,651
test-0529,C2,0,1296.0,final_answer,clean_final,590
test-0529,C2,1,1295.0,final_answer,clean_final,272
test-0529,C2,2,169.0,final_answer,clean_final,672
test-0533,C2,0,687.0,final_answer,clean_final,585
test-0533,C2,1,46.0,final_answer,clean_final,454
test-0533,C2,2,25.0,final_answer,clean_final,736
test-0535,C2,0,2.0,final_answer,clean_final,590
test-0535,C2,1,6.0,final_answer,clean_final,825
test-0535,C2,2,5.0,final_answer,clean_final,731
test-0537,C2,0,64.0,final_answer,clean_final,424
test-0537,C2,1,8.0,final_answer,clean_final,366
test-0537,C2,2,12.0,final_answer,clean_final,751
test-0538,C2,0,1048577.0,final_answer,clean_final,987
test-0538,C2,1,2049.0,final_answer,clean_final,270
test-0538,C2,2,1025.0,final_answer,clean_final,639
test-0541,C2,0,43.0,final_answer,clean_final,737
test-0541,C2,1,142.0,final_answer,clean_final,889
test-0541,C2,2,20.0,final_answer,clean_final,890
test-0545,C2,0,5.0,final_answer,clean_final,698
test-0545,C2,1,5.0,final_answer,clean_final,570
test-0545,C2,2,5.0,final_answer,clean_final,806
test-0546,C2,0,7.0,final_answer,clean_final,534
test-0546,C2,1,2.0,final_answer,clean_final,930
test-0546,C2,2,329.0,final_answer,clean_final,1032
test-0547,C2,0,21383.0,final_answer,clean_final,512
test-0547,C2,1,2138360.0,final_answer,clean_final,441
test-0547,C2,2,2138360.0,final_answer,clean_final,611
test-0550,C2,0,54.0,final_answer,clean_final,574
test-0550,C2,1,9.0,final_answer,clean_final,415
test-0550,C2,2,108.0,final_answer,clean_final,552
test-0551,C2,0,5.0,final_answer,clean_final,504
test-0551,C2,1,5.0,final_answer,clean_final,501
test-0551,C2,2,5.0,final_answer,clean_final,507
test-0559,C2,0,745.0,final_answer,clean_final,1226
test-0559,C2,1,100.0,final_answer,clean_final,1123
test-0559,C2,2,1199.0,final_answer,clean_final,1165
test-0563,C2,0,1.0,final_answer,clean_final,856
test-0563,C2,1,36.0,final_answer,clean_final,614
test-0563,C2,2,45.0,final_answer,clean_final,563
test-0566,C2,0,25.0,final_answer,clean_final,1306
test-0566,C2,1,1.0,final_answer,clean_final,1022
test-0566,C2,2,36.0,final_answer,clean_final,1028
test-0568,C2,0,200.0,final_answer,clean_final,184
test-0568,C2,1,200.0,final_answer,clean_final,218
test-0568,C2,2,250.0,final_answer,clean_final,203
test-0570,C2,0,0.0,final_answer,clean_final,660
test-0570,C2,1,-1.0,final_answer,clean_final,1002
test-0570,C2,2,-5.0,final_answer,clean_final,741
test-0571,C2,0,10.0,final_answer,clean_final,707
test-0571,C2,1,170.0,final_answer,clean_final,665
test-0571,C2,2,170.0,final_answer,clean_final,750
test-0577,C2,0,2125.0,final_answer,clean_final,312
test-0577,C2,1,476000.0,final_answer,clean_final,447
test-0577,C2,2,32000.0,final_answer,clean_final,336
test-0580,C2,0,23.0,final_answer,clean_final,310
test-0580,C2,1,24.0,final_answer,clean_final,255
test-0580,C2,2,22.0,final_answer,clean_final,150
test-0581,C2,0,4.0,final_answer,clean_final,850
test-0581,C2,1,2.0,final_answer,clean_final,1226
test-0581,C2,2,4.0,final_answer,clean_final,1045
test-0582,C2,0,1600.0,final_answer,clean_final,506
test-0582,C2,1,11751.0,final_answer,clean_final,601
test-0582,C2,2,2278.0,final_answer,clean_final,672
test-0583,C2,0,6.0,final_answer,clean_final,566
test-0583,C2,1,7.0,final_answer,clean_final,439
test-0583,C2,2,-4.0,final_answer,clean_final,660
test-0587,C2,0,977.0,final_answer,clean_final,1377
test-0587,C2,1,414.0,final_answer,clean_final,877
test-0587,C2,2,977.0,final_answer,clean_final,518
test-0588,C2,0,216.0,final_answer,clean_final,943
test-0588,C2,1,744.0,final_answer,clean_final,750
test-0588,C2,2,0.0,final_answer,clean_final,927
test-0589,C2,0,97.0,final_answer,clean_final,318
test-0589,C2,1,104.0,final_answer,clean_final,267
test-0589,C2,2,100.0,final_answer,clean_final,451
test-0593,C2,0,4.0,final_answer,clean_final,695
test-0593,C2,1,3.0,final_answer,clean_final,451
test-0593,C2,2,360.0,final_answer,clean_final,325
test-0594,C2,0,10000.0,final_answer,clean_final,971
test-0594,C2,1,7192.0,final_answer,clean_final,1466
test-0594,C2,2,7890.0,final_answer,clean_final,809
test-0596,C2,0,3.0,final_answer,clean_final,508
test-0596,C2,1,4.0,final_answer,clean_final,1513
test-0596,C2,2,3.0,final_answer,clean_final,1140
test-0598,C2,0,-29.0,final_answer,clean_final,869
test-0598,C2,1,-29.0,final_answer,clean_final,523
test-0598,C2,2,-16.0,final_answer,clean_final,816
test-0599,C2,0,31.0,final_answer,clean_final,439
test-0599,C2,1,20.0,final_answer,clean_final,742
test-0599,C2,2,31.0,final_answer,clean_final,592
test-0600,C2,0,78.0,final_answer,clean_final,733
test-0600,C2,1,30.0,final_answer,clean_final,1008
test-0600,C2,2,78.0,final_answer,clean_final,746
test-0601,C2,0,4029.0,final_answer,clean_final,575
test-0601,C2,1,0.0,final_answer,clean_final,826
test-0601,C2,2,8058.0,final_answer,clean_final,783
test-0602,C2,0,-26.0,final_answer,clean_final,474
test-0602,C2,1,-26.0,final_answer,clean_final,445
test-0602,C2,2,-18.0,final_answer,clean_final,632
test-0604,C2,0,1000.0,final_answer,clean_final,767
test-0604,C2,1,708.0,final_answer,clean_final,797
test-0604,C2,2,500002.0,answer_is,mid_cut,808
test-0605,C2,0,8.0,final_answer,clean_final,867
test-0605,C2,1,4020.0,final_answer,clean_final,582
test-0605,C2,2,9.0,final_answer,clean_final,1424
test-0608,C2,0,4.0,final_answer,clean_final,523
test-0608,C2,1,4.0,final_answer,clean_final,500
test-0608,C2,2,28.0,final_answer,clean_final,718
test-0612,C2,0,16.0,final_answer,clean_final,172
test-0612,C2,1,16.0,final_answer,clean_final,196
test-0612,C2,2,16.0,final_answer,clean_final,174
test-0614,C2,0,0.0,final_answer,clean_final,221
test-0614,C2,1,57.0,final_answer,clean_final,192
test-0614,C2,2,48.0,final_answer,clean_final,177
test-0615,C2,0,41.0,final_answer,clean_final,523
test-0615,C2,1,2.0,final_answer,clean_final,784
test-0615,C2,2,15.0,final_answer,clean_final,814
test-0619,C2,0,24.0,final_answer,clean_final,349
test-0619,C2,1,18.0,final_answer,clean_final,419
test-0619,C2,2,72.0,final_answer,clean_final,643
test-0623,C2,0,401.0,final_answer,clean_final,792
test-0623,C2,1,718.0,final_answer,clean_final,495
test-0623,C2,2,594.0,final_answer,clean_final,963
test-0624,C2,0,12.0,final_answer,clean_final,159
test-0624,C2,1,8.0,final_answer,clean_final,105
test-0624,C2,2,8.0,final_answer,clean_final,205
test-0630,C2,0,0.0,final_answer,clean_final,608
test-0630,C2,1,0.0,final_answer,clean_final,628
test-0630,C2,2,0.0,final_answer,clean_final,819
test-0632,C2,0,92.0,final_answer,clean_final,278
test-0632,C2,1,100.0,final_answer,clean_final,237
test-0632,C2,2,100.0,final_answer,clean_final,168
test-0636,C2,0,5.0,final_answer,clean_final,153
test-0636,C2,1,5.0,final_answer,clean_final,205
test-0636,C2,2,5.0,final_answer,clean_final,128
test-0637,C2,0,49152.0,final_answer,clean_final,802
test-0637,C2,1,125.0,final_answer,clean_final,904
test-0637,C2,2,1.0,final_answer,clean_final,581
test-0641,C2,0,1400.0,final_answer,clean_final,403
test-0641,C2,1,1400.0,final_answer,clean_final,282
test-0641,C2,2,1750.0,final_answer,clean_final,480
test-0642,C2,0,36.0,final_answer,clean_final,391
test-0642,C2,1,180.0,final_answer,clean_final,277
test-0642,C2,2,180.0,final_answer,clean_final,328
test-0643,C2,0,1000.0,final_answer,clean_final,416
test-0643,C2,1,228.0,final_answer,clean_final,118
test-0643,C2,2,348.0,final_answer,clean_final,152
test-0645,C2,0,800.0,final_answer,clean_final,302
test-0645,C2,1,480.0,final_answer,clean_final,271
test-0645,C2,2,480.0,final_answer,clean_final,224
test-0646,C2,0,4.0,final_answer,clean_final,237
test-0646,C2,1,4.0,final_answer,clean_final,239
test-0646,C2,2,12.0,final_answer,clean_final,292
test-0658,C2,0,374.0,final_answer,clean_final,217
test-0658,C2,1,374.0,final_answer,clean_final,331
test-0658,C2,2,446.0,final_answer,clean_final,305
test-0659,C2,0,75.0,final_answer,clean_final,177
test-0659,C2,1,240.0,final_answer,clean_final,329
test-0659,C2,2,640.0,final_answer,clean_final,341
test-0661,C2,0,3.0,final_answer,clean_final,224
test-0661,C2,1,3.0,final_answer,clean_final,271
test-0661,C2,2,3.0,final_answer,clean_final,204
test-0663,C2,0,1.0,final_answer,clean_final,947
test-0663,C2,1,82.0,final_answer,clean_final,1053
test-0663,C2,2,80.0,final_answer,clean_final,1031
test-0665,C2,0,63.0,final_answer,clean_final,555
test-0665,C2,1,196.0,final_answer,clean_final,757
test-0665,C2,2,12.0,final_answer,clean_final,512
test-0666,C2,0,78.0,final_answer,clean_final,489
test-0666,C2,1,1248.0,final_answer,clean_final,1224
test-0666,C2,2,78.0,final_answer,clean_final,747
test-0667,C2,0,140004.0,final_answer,clean_final,876
test-0667,C2,1,1024.0,final_answer,clean_final,476
test-0667,C2,2,10244.0,final_answer,clean_final,872
test-0668,C2,0,3.0,final_answer,clean_final,988
test-0668,C2,1,36.0,final_answer,clean_final,892
test-0668,C2,2,7.0,final_answer,clean_final,1177
test-0670,C2,0,12.0,final_answer,clean_final,531
test-0670,C2,1,12.0,final_answer,clean_final,420
test-0670,C2,2,12.0,final_answer,clean_final,417
test-0675,C2,0,1.0,final_answer,clean_final,1107
test-0675,C2,1,1947.0,last_number,mid_cut,1536
test-0675,C2,2,33.0,final_answer,clean_final,759
test-0676,C2,0,8024.0,final_answer,clean_final,562
test-0676,C2,1,8024.0,final_answer,clean_final,614
test-0676,C2,2,1.0,final_answer,clean_final,858
test-0678,C2,0,5.0,final_answer,clean_final,378
test-0678,C2,1,20.0,final_answer,clean_final,472
test-0678,C2,2,10.0,final_answer,clean_final,471
test-0680,C2,0,1092.0,final_answer,clean_final,230
test-0680,C2,1,210.0,final_answer,clean_final,296
test-0680,C2,2,630.0,final_answer,clean_final,443
test-0684,C2,0,2.0,final_answer,clean_final,318
test-0684,C2,1,2.0,final_answer,clean_final,380
test-0684,C2,2,2.0,final_answer,clean_final,281
test-0686,C2,0,14.0,final_answer,clean_final,807
test-0686,C2,1,14.0,final_answer,clean_final,1211
test-0686,C2,2,14.0,final_answer,clean_final,1012
test-0687,C2,0,0.0,final_answer,clean_final,139
test-0687,C2,1,9.0,final_answer,clean_final,148
test-0687,C2,2,5.0,final_answer,clean_final,155
test-0688,C2,0,31.0,final_answer,clean_final,593
test-0688,C2,1,19.0,final_answer,clean_final,621
test-0688,C2,2,13.0,final_answer,clean_final,630
test-0689,C2,0,36.0,final_answer,clean_final,770
test-0689,C2,1,20.0,final_answer,clean_final,863
test-0689,C2,2,16.0,final_answer,clean_final,853
test-0690,C2,0,2404.0,final_answer,clean_final,901
test-0690,C2,1,,fail,mid_cut,554
test-0690,C2,2,2500.0,final_answer,clean_final,591
test-0693,C2,0,7.0,final_answer,clean_final,156
test-0693,C2,1,7.0,final_answer,clean_final,170
test-0693,C2,2,7.0,final_answer,clean_final,143
test-0694,C2,0,12.0,final_answer,clean_final,152
test-0694,C2,1,12.0,final_answer,clean_final,214
test-0694,C2,2,12.0,final_answer,clean_final,188
test-0695,C2,0,1.0,final_answer,clean_final,817
test-0695,C2,1,1.0,final_answer,clean_final,772
test-0695,C2,2,1.0,final_answer,clean_final,750
test-0698,C2,0,1013.0,final_answer,clean_final,860
test-0698,C2,1,3961.0,final_answer,clean_final,878
test-0698,C2,2,1013.0,final_answer,clean_final,768
test-0700,C2,0,1.0,final_answer,clean_final,600
test-0700,C2,1,99.0,final_answer,clean_final,851
test-0700,C2,2,1.0,final_answer,clean_final,634
test-0702,C2,0,18.0,final_answer,clean_final,902
test-0702,C2,1,60.0,final_answer,clean_final,905
test-0702,C2,2,36.0,final_answer,clean_final,1006
test-0703,C2,0,6.0,final_answer,clean_final,733
test-0703,C2,1,6.0,final_answer,clean_final,840
test-0703,C2,2,3.0,final_answer,clean_final,591
test-0704,C2,0,48.0,final_answer,clean_final,400
test-0704,C2,1,846.0,final_answer,clean_final,587
test-0704,C2,2,1125.0,final_answer,clean_final,852
test-0708,C2,0,20.0,final_answer,clean_final,626
test-0708,C2,1,72.0,final_answer,clean_final,643
test-0708,C2,2,20.0,final_answer,clean_final,559
test-0710,C2,0,11.0,final_answer,clean_final,552
test-0710,C2,1,11.0,final_answer,clean_final,471
test-0710,C2,2,11.0,final_answer,clean_final,363
test-0712,C2,0,699.0,final_answer,clean_final,561
test-0712,C2,1,700.0,final_answer,clean_final,600
test-0712,C2,2,1398.0,final_answer,clean_final,460
test-0713,C2,0,8063.0,final_answer,clean_final,884
test-0713,C2,1,882.0,final_answer,clean_final,929
test-0713,C2,2,1.0,final_answer,clean_final,632
test-0714,C2,0,7.0,final_answer,clean_final,374
test-0714,C2,1,13.0,final_answer,clean_final,214
test-0714,C2,2,4.0,final_answer,clean_final,333
test-0716,C2,0,19.0,final_answer,clean_final,610
test-0716,C2,1,20.0,final_answer,clean_final,683
test-0716,C2,2,945.0,final_answer,clean_final,653
test-0717,C2,0,2.0,final_answer,clean_final,406
test-0717,C2,1,14.0,final_answer,clean_final,310
test-0717,C2,2,12.0,final_answer,clean_final,326
test-0720,C2,0,8.0,final_answer,clean_final,101
test-0720,C2,1,8.0,final_answer,clean_final,195
test-0720,C2,2,8.0,final_answer,clean_final,284
test-0722,C2,0,1004.0,final_answer,clean_final,723
test-0722,C2,1,1.0,final_answer,clean_final,574
test-0722,C2,2,2008.0,final_answer,clean_final,694
test-0724,C2,0,6.0,final_answer,clean_final,623
test-0724,C2,1,118.0,final_answer,clean_final,598
test-0724,C2,2,6.0,final_answer,clean_final,476
test-0726,C2,0,32.0,final_answer,clean_final,957
test-0726,C2,1,25.0,final_answer,clean_final,1135
test-0726,C2,2,25.0,final_answer,clean_final,931
test-0727,C2,0,92.0,final_answer,clean_final,445
test-0727,C2,1,101.0,final_answer,clean_final,548
test-0727,C2,2,17.0,final_answer,clean_final,686
test-0730,C2,0,6.0,final_answer,clean_final,191
test-0730,C2,1,6.0,final_answer,clean_final,182
test-0730,C2,2,0.0,final_answer,clean_final,403
test-0732,C2,0,676.0,final_answer,clean_final,198
test-0732,C2,1,17576.0,final_answer,clean_final,175
test-0732,C2,2,17576.0,final_answer,clean_final,229
test-0733,C2,0,104.0,final_answer,clean_final,845
test-0733,C2,1,16.0,final_answer,clean_final,848
test-0733,C2,2,0.0,final_answer,clean_final,348
test-0735,C2,0,2.0,final_answer,clean_final,804
test-0735,C2,1,3.0,final_answer,clean_final,1233
test-0735,C2,2,2.0,final_answer,clean_final,665
test-0737,C2,0,1.0,final_answer,clean_final,381
test-0737,C2,1,32.0,final_answer,clean_final,472
test-0737,C2,2,0.0,final_answer,clean_final,359
test-0740,C2,0,2031.0,final_answer,clean_final,627
test-0740,C2,1,2032.0,final_answer,clean_final,784
test-0740,C2,2,2024.0,final_answer,clean_final,511
test-0741,C2,0,6.0,final_answer,clean_final,809
test-0741,C2,1,4.0,final_answer,clean_final,392
test-0741,C2,2,4.0,final_answer,clean_final,382
test-0742,C2,0,21.0,final_answer,clean_final,648
test-0742,C2,1,27.0,final_answer,clean_final,774
test-0742,C2,2,14.0,final_answer,clean_final,701
test-0744,C2,0,10.0,final_answer,clean_final,625
test-0744,C2,1,20.0,final_answer,clean_final,711
test-0744,C2,2,477.0,final_answer,clean_final,653
test-0747,C2,0,168.0,final_answer,clean_final,809
test-0747,C2,1,72.0,final_answer,clean_final,723
test-0747,C2,2,16.0,final_answer,clean_final,772
test-0749,C2,0,37.0,final_answer,clean_final,809
test-0749,C2,1,30.0,last_number,sentence_end,1536
test-0749,C2,2,7.0,final_answer,clean_final,916
test-0753,C2,0,60.0,final_answer,clean_final,783
test-0753,C2,1,60.0,final_answer,clean_final,521
test-0753,C2,2,60.0,final_answer,clean_final,738
test-0754,C2,0,125.0,final_answer,clean_final,255
test-0754,C2,1,125.0,final_answer,clean_final,310
test-0754,C2,2,125.0,final_answer,clean_final,191
test-0755,C2,0,444.0,final_answer,clean_final,655
test-0755,C2,1,160.0,final_answer,clean_final,878
test-0755,C2,2,0.0,final_answer,clean_final,749
test-0757,C2,0,10.0,final_answer,clean_final,968
test-0757,C2,1,2.0,final_answer,clean_final,907
test-0757,C2,2,2.0,final_answer,clean_final,724
test-0759,C2,0,533.0,final_answer,clean_final,271
test-0759,C2,1,63.0,final_answer,clean_final,418
test-0759,C2,2,63.0,final_answer,clean_final,333
test-0761,C2,0,0.0,final_answer,clean_final,489
test-0761,C2,1,100.0,final_answer,clean_final,657
test-0761,C2,2,-20.0,final_answer,clean_final,738
test-0763,C2,0,1.0,final_answer,clean_final,819
test-0763,C2,1,24.0,final_answer,clean_final,892
test-0763,C2,2,180.0,final_answer,clean_final,840
test-0764,C2,0,12.0,final_answer,clean_final,582
test-0764,C2,1,1.0,final_answer,clean_final,801
test-0764,C2,2,2.0,final_answer,clean_final,847
test-0765,C2,0,262.0,final_answer,clean_final,675
test-0765,C2,1,40.0,final_answer,clean_final,891
test-0765,C2,2,1.0,last_number,ends_digit,1536
test-0766,C2,0,900.0,final_answer,clean_final,407
test-0766,C2,1,900.0,final_answer,clean_final,350
test-0766,C2,2,2400.0,final_answer,clean_final,405
test-0772,C2,0,4.0,final_answer,clean_final,443
test-0772,C2,1,4.0,final_answer,clean_final,329
test-0772,C2,2,1.0,final_answer,clean_final,438
test-0773,C2,0,25.0,final_answer,clean_final,317
test-0773,C2,1,25.0,final_answer,clean_final,636
test-0773,C2,2,25.0,final_answer,clean_final,485
test-0776,C2,0,87654320.0,final_answer,clean_final,675
test-0776,C2,1,1222111111.0,final_answer,clean_final,627
test-0776,C2,2,999.0,final_answer,clean_final,619
test-0779,C2,0,43.0,final_answer,clean_final,421
test-0779,C2,1,23.0,final_answer,clean_final,673
test-0779,C2,2,13.0,final_answer,clean_final,779
test-0781,C2,0,26.0,final_answer,clean_final,317
test-0781,C2,1,22.0,final_answer,clean_final,408
test-0781,C2,2,26.0,final_answer,clean_final,430
test-0783,C2,0,5.0,final_answer,clean_final,1080
test-0783,C2,1,12.0,final_answer,clean_final,1080
test-0783,C2,2,100000000.0,final_answer,clean_final,317
test-0787,C2,0,24.0,final_answer,clean_final,887
test-0787,C2,1,7.0,last_number,ends_digit,1536
test-0787,C2,2,30.0,final_answer,clean_final,1250
test-0789,C2,0,3664588832.0,final_answer,clean_final,1207
test-0789,C2,1,294912.0,final_answer,clean_final,801
test-0789,C2,2,21600.0,final_answer,clean_final,833
test-0790,C2,0,3.0,final_answer,clean_final,661
test-0790,C2,1,5.0,final_answer,clean_final,982
test-0790,C2,2,12.0,final_answer,clean_final,1096
test-0794,C2,0,13.0,final_answer,clean_final,638
test-0794,C2,1,13.0,final_answer,clean_final,523
test-0794,C2,2,18.0,final_answer,clean_final,676
test-0800,C2,0,480.0,final_answer,clean_final,373
test-0800,C2,1,0.0,final_answer,clean_final,472
test-0800,C2,2,7.0,final_answer,clean_final,385
test-0801,C2,0,5040.0,final_answer,clean_final,465
test-0801,C2,1,5040.0,final_answer,clean_final,307
test-0801,C2,2,5040.0,final_answer,clean_final,306
test-0804,C2,0,5.0,final_answer,clean_final,452
test-0804,C2,1,3.0,final_answer,clean_final,661
test-0804,C2,2,9.0,final_answer,clean_final,743
test-0807,C2,0,99.0,final_answer,clean_final,333
test-0807,C2,1,98.0,final_answer,clean_final,505
test-0807,C2,2,99.0,final_answer,clean_final,323
test-0808,C2,0,4.0,final_answer,clean_final,761
test-0808,C2,1,0.0,final_answer,clean_final,699
test-0808,C2,2,0.0,final_answer,clean_final,519
test-0809,C2,0,26.0,final_answer,clean_final,787
test-0809,C2,1,1.0,final_answer,clean_final,1244
test-0809,C2,2,59.0,final_answer,clean_final,636
test-0811,C2,0,40.0,final_answer,clean_final,236
test-0811,C2,1,40.0,final_answer,clean_final,232
test-0811,C2,2,7.0,final_answer,clean_final,359
test-0814,C2,0,720.0,final_answer,clean_final,445
test-0814,C2,1,1728.0,final_answer,clean_final,871
test-0814,C2,2,567.0,final_answer,clean_final,790
test-0817,C2,0,33.0,final_answer,clean_final,1243
test-0817,C2,1,47.0,final_answer,clean_final,1214
test-0817,C2,2,32.0,final_answer,clean_final,1304
test-0824,C2,0,1.0,final_answer,clean_final,849
test-0824,C2,1,1.0,final_answer,clean_final,1171
test-0824,C2,2,1.0,answer_is,mid_cut,1092
test-0827,C2,0,24.0,final_answer,clean_final,167
test-0827,C2,1,24.0,final_answer,clean_final,193
test-0827,C2,2,24.0,final_answer,clean_final,112
test-0828,C2,0,25.0,final_answer,clean_final,417
test-0828,C2,1,100.0,final_answer,clean_final,335
test-0828,C2,2,48.0,final_answer,clean_final,437
test-0835,C2,0,1100.0,final_answer,clean_final,374
test-0835,C2,1,330.0,last_number,ends_digit,1536
test-0835,C2,2,300.0,final_answer,clean_final,267
test-0836,C2,0,11.0,final_answer,clean_final,940
test-0836,C2,1,9.0,final_answer,clean_final,483
test-0836,C2,2,8.0,final_answer,clean_final,447
test-0837,C2,0,165.0,final_answer,clean_final,1176
test-0837,C2,1,150.0,final_answer,clean_final,663
test-0837,C2,2,150.0,final_answer,clean_final,778
test-0838,C2,0,171.0,final_answer,clean_final,1313
test-0838,C2,1,2069.0,final_answer,clean_final,647
test-0838,C2,2,3968064.0,final_answer,clean_final,564
test-0839,C2,0,2211.0,final_answer,clean_final,499
test-0839,C2,1,2211.0,final_answer,clean_final,199
test-0839,C2,2,2211.0,final_answer,clean_final,209
test-0840,C2,0,-1.0,final_answer,clean_final,1122
test-0840,C2,1,2.0,final_answer,clean_final,437
test-0840,C2,2,3.0,final_answer,clean_final,703
test-0841,C2,0,59.0,final_answer,clean_final,525
test-0841,C2,1,29.0,final_answer,clean_final,639
test-0841,C2,2,270.0,final_answer,clean_final,709
test-0843,C2,0,17.0,final_answer,clean_final,739
test-0843,C2,1,27.0,final_answer,clean_final,643
test-0843,C2,2,157.0,final_answer,clean_final,474
test-0845,C2,0,4.0,last_number,clean_final,551
test-0845,C2,1,47.0,final_answer,clean_final,530
test-0845,C2,2,47.0,final_answer,clean_final,551
test-0847,C2,0,504.0,final_answer,clean_final,807
test-0847,C2,1,73.0,final_answer,clean_final,584
test-0847,C2,2,504.0,final_answer,clean_final,711
test-0848,C2,0,22.0,final_answer,clean_final,1442
test-0848,C2,1,24.0,final_answer,clean_final,713
test-0848,C2,2,21.0,final_answer,clean_final,278
test-0849,C2,0,1.0,final_answer,clean_final,714
test-0849,C2,1,20.0,final_answer,clean_final,712
test-0849,C2,2,3.0,final_answer,clean_final,1108
test-0850,C2,0,26.0,final_answer,clean_final,900
test-0850,C2,1,1238.0,final_answer,clean_final,488
test-0850,C2,2,13.0,final_answer,clean_final,919
test-0852,C2,0,72.0,final_answer,clean_final,353
test-0852,C2,1,72.0,final_answer,clean_final,303
test-0852,C2,2,36.0,final_answer,clean_final,289
test-0854,C2,0,20.0,final_answer,clean_final,303
test-0854,C2,1,20.0,final_answer,clean_final,228
test-0854,C2,2,20.0,final_answer,clean_final,248
test-0855,C2,0,-6.0,final_answer,clean_final,881
test-0855,C2,1,7776.0,final_answer,clean_final,417
test-0855,C2,2,6.0,final_answer,clean_final,562
test-0856,C2,0,63.0,final_answer,clean_final,863
test-0856,C2,1,3.0,final_answer,clean_final,622
test-0856,C2,2,1.0,final_answer,clean_final,822
test-0859,C2,0,102.0,final_answer,clean_final,205
test-0859,C2,1,84.0,final_answer,clean_final,179
test-0859,C2,2,98.0,final_answer,clean_final,163
test-0862,C2,0,1010.0,final_answer,clean_final,644
test-0862,C2,1,2007.0,final_answer,clean_final,694
test-0862,C2,2,8041.0,final_answer,clean_final,790
test-0864,C2,0,30.0,final_answer,clean_final,674
test-0864,C2,1,13.0,final_answer,clean_final,533
test-0864,C2,2,28.0,final_answer,clean_final,463
test-0865,C2,0,-2.0,final_answer,clean_final,608
test-0865,C2,1,-2.0,final_answer,clean_final,559
test-0865,C2,2,-2.0,final_answer,clean_final,598
test-0869,C2,0,4.0,final_answer,clean_final,700
test-0869,C2,1,31.0,final_answer,clean_final,836
test-0869,C2,2,11.0,final_answer,clean_final,666
test-0871,C2,0,8078.0,final_answer,clean_final,867
test-0871,C2,1,1.0,final_answer,clean_final,965
test-0871,C2,2,1.0,final_answer,clean_final,719
test-0877,C2,0,58.0,final_answer,clean_final,822
test-0877,C2,1,9.0,final_answer,clean_final,832
test-0877,C2,2,17.0,final_answer,clean_final,796
test-0878,C2,0,20.0,final_answer,clean_final,850
test-0878,C2,1,30.0,final_answer,clean_final,561
test-0878,C2,2,20.0,final_answer,clean_final,775
test-0881,C2,0,206.0,final_answer,clean_final,691
test-0881,C2,1,460.0,final_answer,clean_final,783
test-0881,C2,2,64.0,final_answer,clean_final,571
test-0882,C2,0,4074343.0,final_answer,clean_final,367
test-0882,C2,1,2019.0,final_answer,clean_final,319
test-0882,C2,2,2.0,final_answer,clean_final,915
test-0885,C2,0,-17.0,final_answer,clean_final,184
test-0885,C2,1,54.0,final_answer,clean_final,206
test-0885,C2,2,54.0,final_answer,clean_final,174
test-0887,C2,0,540.0,final_answer,clean_final,331
test-0887,C2,1,540.0,final_answer,clean_final,347
test-0887,C2,2,540.0,final_answer,clean_final,327
test-0889,C2,0,521.0,final_answer,clean_final,649
test-0889,C2,1,554.0,final_answer,clean_final,647
test-0889,C2,2,400.0,final_answer,clean_final,602
